tweet_id,favorites,retweets,user_followers,user_favourites,date_time
884247878851493888,63305,16918,9285534,146719,2017-07-10 03:08:17+00:00
884162670584377345,17944,2505,9285534,146719,2017-07-09 21:29:42+00:00
883838122936631299,19173,2861,9285534,146719,2017-07-09 00:00:04+00:00
883482846933004288,40215,8270,9285534,146719,2017-07-08 00:28:19+00:00
883360690899218434,19949,3080,9285534,146719,2017-07-07 16:22:55+00:00
883117836046086144,32517,5533,9285534,146719,2017-07-07 00:17:54+00:00
882992080364220416,20986,3247,9285534,146719,2017-07-06 15:58:11+00:00
882762694511734784,24798,4097,9285534,146719,2017-07-06 00:46:41+00:00
882627270321602560,24600,5062,9285534,146719,2017-07-05 15:48:34+00:00
882268110199369728,39196,9631,9285534,146719,2017-07-04 16:01:23+00:00
882045870035918850,25723,4082,9285534,146719,2017-07-04 01:18:17+00:00
881906580714921986,21444,2855,9285534,146719,2017-07-03 16:04:48+00:00
881666595344535552,44555,8960,9285534,146719,2017-07-03 00:11:11+00:00
881633300179243008,113,8,9285534,146719,2017-07-02 21:58:53+00:00
881536004380872706,43442,13401,9285534,146719,2017-07-02 15:32:16+00:00
881268444196462592,20479,4493,9285534,146719,2017-07-01 21:49:04+00:00
880935762899988482,15051,2333,9285534,146719,2017-06-30 23:47:07+00:00
880872448815771648,18714,3200,9285534,146719,2017-06-30 19:35:32+00:00
880465832366813184,25031,5213,9285534,146719,2017-06-29 16:39:47+00:00
880221127280381952,23674,3466,9285534,146719,2017-06-29 00:27:25+00:00
880095782870896641,24337,3652,9285534,146719,2017-06-28 16:09:20+00:00
879862464715927552,19703,2928,9285534,146719,2017-06-28 00:42:13+00:00
879674319642796034,281,9,9285534,146719,2017-06-27 12:14:36+00:00
879492040517615616,20708,2628,9285534,146719,2017-06-27 00:10:17+00:00
879415818425184262,92864,37455,9285534,146719,2017-06-26 19:07:24+00:00
879376492567855104,14859,2649,9285534,146719,2017-06-26 16:31:08+00:00
879130579576475649,0,5739,9285534,146719,2017-06-26 00:13:58+00:00
879050749262655488,19811,3956,9285534,146719,2017-06-25 18:56:45+00:00
879008229531029506,16781,2241,9285534,146719,2017-06-25 16:07:47+00:00
878776093423087618,17135,3432,9285534,146719,2017-06-25 00:45:22+00:00
878604707211726852,26444,5927,9285534,146719,2017-06-24 13:24:20+00:00
878404777348136964,0,1077,9285534,146719,2017-06-24 00:09:53+00:00
878316110768087041,0,5527,9285534,146719,2017-06-23 18:17:33+00:00
878281511006478336,6779,1077,9285534,146719,2017-06-23 16:00:04+00:00
878057613040115712,37150,5739,9285534,146719,2017-06-23 01:10:23+00:00
877736472329191424,69292,15806,9285534,146719,2017-06-22 03:54:17+00:00
877611172832227328,0,70,9285534,146719,2017-06-21 19:36:23+00:00
877556246731214848,19908,3168,9285535,146719,2017-06-21 15:58:08+00:00
877316821321428993,24154,4347,9285535,146719,2017-06-21 00:06:44+00:00
877201837425926144,23867,4629,9285535,146719,2017-06-20 16:29:50+00:00
876838120628539392,18211,2804,9285535,146719,2017-06-19 16:24:33+00:00
876537666061221889,21051,3974,9285535,146719,2017-06-18 20:30:39+00:00
876484053909872640,16567,2000,9285535,146719,2017-06-18 16:57:37+00:00
876120275196170240,24688,3903,9285535,146719,2017-06-17 16:52:05+00:00
875747767867523072,22111,3582,9285535,146719,2017-06-16 16:11:53+00:00
875144289856114688,19420,4156,9285535,146719,2017-06-15 00:13:52+00:00
875097192612077568,24243,5115,9285534,146719,2017-06-14 21:06:43+00:00
875021211251597312,22546,3972,9285534,146719,2017-06-14 16:04:48+00:00
874680097055178752,24602,3919,9285534,146719,2017-06-13 17:29:20+00:00
874434818259525634,0,12214,9285534,146719,2017-06-13 01:14:41+00:00
874296783580663808,22965,3482,9285534,146719,2017-06-12 16:06:11+00:00
874057562936811520,20117,3377,9285534,146719,2017-06-12 00:15:36+00:00
874012996292530176,30125,8591,9285534,146719,2017-06-11 21:18:31+00:00
873580283840344065,21380,3343,9285533,146719,2017-06-10 16:39:04+00:00
873337748698140672,0,1331,9285533,146719,2017-06-10 00:35:19+00:00
873213775632977920,6322,1331,9285533,146719,2017-06-09 16:22:42+00:00
872967104147763200,24077,4562,9285533,146719,2017-06-09 00:02:31+00:00
872820683541237760,13070,3167,9285533,146719,2017-06-08 14:20:41+00:00
872620804844003328,18329,3067,9285533,146719,2017-06-08 01:06:27+00:00
872486979161796608,36100,7719,9285533,146719,2017-06-07 16:14:40+00:00
872122724285648897,30218,6830,9285939,146719,2017-06-06 16:07:15+00:00
871879754684805121,33114,9248,9285533,146719,2017-06-06 00:01:46+00:00
871762521631449091,17888,2970,9285533,146719,2017-06-05 16:15:56+00:00
871515927908634625,17894,2941,9285533,146719,2017-06-04 23:56:03+00:00
871166179821445120,0,4894,9285533,146719,2017-06-04 00:46:17+00:00
871102520638267392,18551,4681,9285532,146719,2017-06-03 20:33:19+00:00
871032628920680449,20160,3225,9285532,146719,2017-06-03 15:55:36+00:00
870804317367881728,29803,5284,9285532,146719,2017-06-03 00:48:22+00:00
870726314365509632,105,3,9285532,146719,2017-06-02 19:38:25+00:00
870656317836468226,10888,2208,9285532,146719,2017-06-02 15:00:16+00:00
870374049280663552,73966,22753,9285532,146719,2017-06-01 20:18:38+00:00
870308999962521604,19481,3549,9285532,146719,2017-06-01 16:00:09+00:00
870063196459192321,32426,7075,9285532,146719,2017-05-31 23:43:25+00:00
869772420881756160,38016,8697,9285532,146719,2017-05-31 04:27:59+00:00
869702957897576449,25064,5386,9285532,146719,2017-05-30 23:51:58+00:00
869596645499047938,14207,2640,9285532,146719,2017-05-30 16:49:31+00:00
869227993411051520,18135,3201,9285532,146719,2017-05-29 16:24:37+00:00
868880397819494401,57991,12263,9285532,146719,2017-05-28 17:23:24+00:00
868639477480148993,0,1753,9285532,146719,2017-05-28 01:26:04+00:00
868622495443632128,23640,4473,9285532,146719,2017-05-28 00:18:35+00:00
868552278524837888,8972,1753,9285532,146719,2017-05-27 19:39:34+00:00
867900495410671616,21609,3572,9285532,146719,2017-05-26 00:29:37+00:00
867774946302451713,30277,6256,9285532,146719,2017-05-25 16:10:44+00:00
867421006826221569,14348,2116,9285533,146719,2017-05-24 16:44:18+00:00
867072653475098625,0,101,9285533,146719,2017-05-23 17:40:04+00:00
867051520902168576,28711,6788,9285939,146719,2017-05-23 16:16:06+00:00
866720684873056260,17876,4131,9285533,146719,2017-05-22 18:21:28+00:00
866686824827068416,17134,2972,9285533,146719,2017-05-22 16:06:55+00:00
866450705531457537,108907,30210,9285533,146719,2017-05-22 00:28:40+00:00
866334964761202691,46622,12214,9285533,146719,2017-05-21 16:48:45+00:00
866094527597207552,0,7170,9285533,146719,2017-05-21 00:53:21+00:00
865718153858494464,22935,4851,9285533,146719,2017-05-19 23:57:46+00:00
865359393868664832,23615,4292,9285533,146719,2017-05-19 00:12:11+00:00
865006731092295680,25045,6674,9285533,146719,2017-05-18 00:50:50+00:00
864873206498414592,28867,7499,9285533,146719,2017-05-17 16:00:15+00:00
864279568663928832,13074,2584,9285533,146719,2017-05-16 00:41:21+00:00
864197398364647424,26641,7588,9285533,146719,2017-05-15 19:14:50+00:00
863907417377173506,18445,3592,9285532,146719,2017-05-15 00:02:33+00:00
863553081350529029,13688,3634,9285532,146719,2017-05-14 00:34:33+00:00
863471782782697472,0,2092,9285532,146719,2017-05-13 19:11:30+00:00
863432100342583297,21320,4557,9285532,146719,2017-05-13 16:33:49+00:00
863427515083354112,1961,80,9285532,146719,2017-05-13 16:15:35+00:00
863079547188785154,7899,953,9285532,146719,2017-05-12 17:12:53+00:00
863062471531167744,7528,2092,9285532,146719,2017-05-12 16:05:02+00:00
862831371563274240,17218,4460,9285532,146719,2017-05-12 00:46:44+00:00
862722525377298433,15339,3091,9285532,146719,2017-05-11 17:34:13+00:00
862457590147678208,18288,4255,9285532,146719,2017-05-11 00:01:27+00:00
862096992088072192,66323,20012,9285532,146719,2017-05-10 00:08:34+00:00
861383897657036800,32308,9272,9285532,146719,2017-05-08 00:54:59+00:00
861288531465048066,15355,3591,9285532,146719,2017-05-07 18:36:02+00:00
861005113778896900,14996,3339,9285532,146719,2017-05-06 23:49:50+00:00
860981674716409858,0,1858,9285532,146719,2017-05-06 22:16:42+00:00
860924035999428608,0,679,9285532,146719,2017-05-06 18:27:40+00:00
860563773140209665,6725,1858,9285532,146719,2017-05-05 18:36:06+00:00
860524505164394496,21265,4605,9285532,146719,2017-05-05 16:00:04+00:00
860276583193509888,16591,3074,9285532,146719,2017-05-04 23:34:55+00:00
860184849394610176,15023,5127,9285532,146719,2017-05-04 17:30:24+00:00
860177593139703809,0,26766,9285532,146719,2017-05-04 17:01:34+00:00
859924526012018688,17648,3584,9285532,146719,2017-05-04 00:15:58+00:00
859851578198683649,13978,3070,9285531,146719,2017-05-03 19:26:06+00:00
859607811541651456,16844,1365,9285531,146719,2017-05-03 03:17:27+00:00
859196978902773760,80598,26288,9285531,146719,2017-05-02 00:04:57+00:00
859074603037188101,30450,11977,9285531,146719,2017-05-01 15:58:40+00:00
858860390427611136,0,7085,9285531,146719,2017-05-01 01:47:28+00:00
858843525470990336,14130,3027,9285531,146719,2017-05-01 00:40:27+00:00
858471635011153920,19498,4265,9285531,146719,2017-04-30 00:02:42+00:00
858107933456039936,14245,2540,9285531,146719,2017-04-28 23:57:28+00:00
857989990357356544,14498,2267,9285531,146719,2017-04-28 16:08:49+00:00
857746408056729600,30830,9355,9285531,146719,2017-04-28 00:00:54+00:00
857393404942143489,5310,1444,9285531,146719,2017-04-27 00:38:11+00:00
857263160327368704,18257,3982,9285531,146719,2017-04-26 16:00:39+00:00
857214891891077121,204,16,9285531,146719,2017-04-26 12:48:51+00:00
857062103051644929,0,148,9285531,146719,2017-04-26 02:41:43+00:00
857029823797047296,17055,3493,9285531,146719,2017-04-26 00:33:27+00:00
856543823941562368,14844,2550,9285531,146719,2017-04-24 16:22:16+00:00
856526610513747968,10832,1654,9285531,146719,2017-04-24 15:13:52+00:00
856288084350160898,488,15,9285531,146719,2017-04-23 23:26:03+00:00
856282028240666624,25254,5585,9285530,146719,2017-04-23 23:01:59+00:00
855862651834028034,303,21,9285530,146719,2017-04-22 19:15:32+00:00
855860136149123072,4409,853,9285530,146719,2017-04-22 19:05:32+00:00
855857698524602368,10863,1862,9285530,146719,2017-04-22 18:55:51+00:00
855851453814013952,41916,16141,9285530,146719,2017-04-22 18:31:02+00:00
855818117272018944,24290,4817,9285530,146719,2017-04-22 16:18:34+00:00
855459453768019968,27115,7308,9285530,146719,2017-04-21 16:33:22+00:00
855245323840757760,0,5269,9285530,146719,2017-04-21 02:22:29+00:00
855138241867124737,0,36,9285530,146719,2017-04-20 19:16:59+00:00
854732716440526848,20705,5357,9285530,146719,2017-04-19 16:25:34+00:00
854482394044301312,26596,6031,9285530,146719,2017-04-18 23:50:52+00:00
854365224396361728,17213,4155,9285530,146719,2017-04-18 16:05:17+00:00
854120357044912130,29247,6601,9285530,146719,2017-04-17 23:52:16+00:00
854010172552949760,14843,2795,9285530,146719,2017-04-17 16:34:26+00:00
853760880890318849,26105,5118,9285530,146719,2017-04-17 00:03:50+00:00
853639147608842240,31576,8889,9285530,146719,2017-04-16 16:00:07+00:00
853299958564483072,14181,3172,9285530,146719,2017-04-15 17:32:18+00:00
852936405516943360,0,1790,9285530,146719,2017-04-14 17:27:40+00:00
852912242202992640,8258,1602,9285530,146719,2017-04-14 15:51:39+00:00
852672615818899456,13654,1914,9285530,146719,2017-04-13 23:59:28+00:00
852553447878664193,14912,3122,9285530,146719,2017-04-13 16:05:56+00:00
852311364735569921,30387,8888,9285530,146719,2017-04-13 00:03:59+00:00
852226086759018497,18363,6101,9285530,146719,2017-04-12 18:25:07+00:00
852189679701164033,10576,1419,9285530,146719,2017-04-12 16:00:27+00:00
851591660324737024,14975,3127,9285530,146719,2017-04-11 00:24:08+00:00
851464819735769094,22284,6319,9285530,146719,2017-04-10 16:00:07+00:00
851224888060895234,19065,5177,9285530,146719,2017-04-10 00:06:42+00:00
850753642995093505,28182,8092,9285530,146719,2017-04-08 16:54:09+00:00
850380195714523136,12090,2334,9285530,146719,2017-04-07 16:10:12+00:00
850333567704068097,3192,301,9285530,146719,2017-04-07 13:04:55+00:00
850145622816686080,15062,3401,9285530,146719,2017-04-07 00:38:06+00:00
850019790995546112,18800,4378,9285530,146719,2017-04-06 16:18:05+00:00
849776966551130114,27933,6828,9285530,146719,2017-04-06 00:13:11+00:00
849668094696017920,0,4452,9285530,146719,2017-04-05 17:00:34+00:00
849412302885593088,14687,2835,9285530,146719,2017-04-05 00:04:08+00:00
849336543269576704,10565,1695,9285530,146719,2017-04-04 19:03:06+00:00
849051919805034497,39059,7639,9285530,146719,2017-04-04 00:12:06+00:00
848690551926992896,23294,3931,9285530,146719,2017-04-03 00:16:10+00:00
848324959059550208,22857,4159,9285530,146719,2017-04-02 00:03:26+00:00
848213670039564288,7547,646,9285530,146719,2017-04-01 16:41:12+00:00
848212111729840128,15050,2722,9285530,146719,2017-04-01 16:35:01+00:00
847978865427394560,0,2927,9285530,146719,2017-04-01 01:08:10+00:00
847971574464610304,0,396,9285530,146719,2017-04-01 00:39:12+00:00
847962785489326080,21756,4585,9285530,146719,2017-04-01 00:04:17+00:00
847842811428974592,5020,1193,9285530,146719,2017-03-31 16:07:33+00:00
847617282490613760,6473,376,9285530,146719,2017-03-31 01:11:22+00:00
847606175596138505,17374,3095,9285530,146719,2017-03-31 00:27:14+00:00
847251039262605312,18995,3925,9285530,146719,2017-03-30 00:56:03+00:00
847157206088847362,18395,5263,9285530,146719,2017-03-29 18:43:12+00:00
847116187444137987,19894,2881,9285530,146719,2017-03-29 16:00:12+00:00
846874817362120707,18647,3554,9285530,146719,2017-03-29 00:01:05+00:00
846514051647705089,41244,10402,9285530,146719,2017-03-28 00:07:32+00:00
846505985330044928,13090,2765,9285530,146719,2017-03-27 23:35:28+00:00
846153765933735936,29131,8188,9285530,146719,2017-03-27 00:15:53+00:00
846139713627017216,28847,9176,9285530,146719,2017-03-26 23:20:02+00:00
846042936437604353,14836,2593,9285530,146719,2017-03-26 16:55:29+00:00
845812042753855489,27063,7881,9285530,146719,2017-03-26 01:38:00+00:00
845677943972139009,23470,4388,9285530,146719,2017-03-25 16:45:08+00:00
845397057150107648,7094,1622,9285530,146719,2017-03-24 22:08:59+00:00
845306882940190720,21654,4868,9285530,146719,2017-03-24 16:10:40+00:00
845098359547420673,0,6953,9285530,146719,2017-03-24 02:22:04+00:00
844979544864018432,12693,2317,9285530,146719,2017-03-23 18:29:57+00:00
844973813909606400,13947,2860,9285530,146719,2017-03-23 18:07:10+00:00
844580511645339650,15307,2821,9285530,146719,2017-03-22 16:04:20+00:00
844223788422217728,12711,1994,9285530,146719,2017-03-21 16:26:50+00:00
843981021012017153,14137,2701,9285530,146719,2017-03-21 00:22:10+00:00
843856843873095681,19985,4175,9285530,146719,2017-03-20 16:08:44+00:00
843604394117681152,15732,2484,9285530,146719,2017-03-19 23:25:35+00:00
843235543001513987,19999,5428,9285530,146719,2017-03-18 22:59:54+00:00
842846295480000512,14235,3318,9285530,146719,2017-03-17 21:13:10+00:00
842765311967449089,6302,1177,9285530,146719,2017-03-17 15:51:22+00:00
842535590457499648,16941,3188,9285530,146719,2017-03-17 00:38:32+00:00
842163532590374912,22770,5269,9285530,146719,2017-03-16 00:00:07+00:00
842115215311396866,13054,2763,9285530,146719,2017-03-15 20:48:07+00:00
841833993020538882,0,13604,9285530,146719,2017-03-15 02:10:39+00:00
841680585030541313,24066,7169,9285530,146719,2017-03-14 16:01:03+00:00
841439858740625411,11753,3334,9285530,146719,2017-03-14 00:04:30+00:00
841320156043304961,18440,5027,9285530,146719,2017-03-13 16:08:50+00:00
841314665196081154,14765,4243,9285530,146719,2017-03-13 15:47:01+00:00
841077006473256960,21361,4894,9285530,146719,2017-03-13 00:02:39+00:00
840761248237133825,0,1622,9285530,146719,2017-03-12 03:07:56+00:00
840728873075638272,0,14617,9285530,146719,2017-03-12 00:59:17+00:00
840698636975636481,165,2,9285530,146719,2017-03-11 22:59:09+00:00
840696689258311684,11499,891,9285530,146719,2017-03-11 22:51:24+00:00
840632337062862849,8440,1622,9285530,146719,2017-03-11 18:35:42+00:00
840370681858686976,15354,4186,9285530,146719,2017-03-11 01:15:58+00:00
840268004936019968,17928,5228,9285530,146719,2017-03-10 18:27:58+00:00
839990271299457024,12553,2072,9285530,146719,2017-03-10 00:04:21+00:00
839549326359670784,25619,7085,9285530,146719,2017-03-08 18:52:12+00:00
839290600511926273,0,132,9285530,146719,2017-03-08 01:44:07+00:00
839239871831150596,25268,5953,9285530,146719,2017-03-07 22:22:32+00:00
838952994649550848,18401,3667,9285530,146719,2017-03-07 03:22:35+00:00
838921590096166913,10435,1858,9285530,146719,2017-03-07 01:17:48+00:00
838916489579200512,0,31,9285530,146719,2017-03-07 00:57:32+00:00
838831947270979586,0,10052,9285530,146719,2017-03-06 19:21:35+00:00
838561493054533637,10259,1234,9285530,146719,2017-03-06 01:26:54+00:00
838476387338051585,21006,4353,9285530,146719,2017-03-05 19:48:43+00:00
838201503651401729,0,9220,9285530,146719,2017-03-05 01:36:26+00:00
838150277551247360,1570,304,9285530,146719,2017-03-04 22:12:52+00:00
838085839343206401,133,1,9285530,146719,2017-03-04 17:56:49+00:00
838083903487373313,16491,2849,9285530,146719,2017-03-04 17:49:08+00:00
837820167694528512,31879,7170,9285530,146719,2017-03-04 00:21:08+00:00
837482249356513284,3614,408,9285530,146719,2017-03-03 01:58:22+00:00
837471256429613056,12002,2065,9285530,146719,2017-03-03 01:14:41+00:00
837110210464448512,15078,2185,9285531,146719,2017-03-02 01:20:01+00:00
836989968035819520,11968,2119,9285531,146719,2017-03-01 17:22:13+00:00
836753516572119041,18157,4271,9285531,146719,2017-03-01 01:42:39+00:00
836677758902222849,11863,2026,9285531,146719,2017-02-28 20:41:37+00:00
836648853927522308,0,508,9285531,146719,2017-02-28 18:46:45+00:00
836397794269200385,0,25134,9285531,146719,2017-02-28 02:09:08+00:00
836380477523124226,13922,2749,9285531,146719,2017-02-28 01:00:19+00:00
836260088725786625,19982,3987,9285531,146719,2017-02-27 17:01:56+00:00
836001077879255040,17926,3902,9285531,146719,2017-02-26 23:52:43+00:00
835685285446955009,0,7433,9285531,146719,2017-02-26 02:57:52+00:00
835574547218894849,16683,3305,9285532,146719,2017-02-25 19:37:50+00:00
835536468978302976,0,1547,9285532,146719,2017-02-25 17:06:32+00:00
835309094223372289,0,19203,9285532,146719,2017-02-25 02:03:02+00:00
835297930240217089,15453,2747,9285532,146719,2017-02-25 01:18:40+00:00
835264098648616962,7248,1547,9285532,146719,2017-02-24 23:04:14+00:00
835246439529840640,1992,63,9285532,146719,2017-02-24 21:54:03+00:00
835172783151792128,24603,5305,9285532,146719,2017-02-24 17:01:22+00:00
835152434251116546,20980,2764,9285532,146719,2017-02-24 15:40:31+00:00
834931633769889797,10121,1495,9285532,146719,2017-02-24 01:03:08+00:00
834786237630337024,20251,5114,9285532,146719,2017-02-23 15:25:23+00:00
834574053763584002,12828,2317,9285532,146719,2017-02-23 01:22:14+00:00
834477809192075265,0,9788,9285532,146719,2017-02-22 18:59:48+00:00
834458053273591808,9045,1550,9285532,146719,2017-02-22 17:41:18+00:00
834209720923721728,19279,4338,9285532,146719,2017-02-22 01:14:30+00:00
834167344700198914,14857,3371,9285532,146719,2017-02-21 22:26:07+00:00
834089966724603904,9464,1969,9285532,146719,2017-02-21 17:18:39+00:00
834086379323871233,12260,2044,9285532,146719,2017-02-21 17:04:24+00:00
833863086058651648,12646,2215,9285532,146719,2017-02-21 02:17:06+00:00
833826103416520705,17096,3492,9285532,146719,2017-02-20 23:50:09+00:00
833732339549220864,0,205,9285532,146719,2017-02-20 17:37:34+00:00
833722901757046785,19718,3002,9285532,146719,2017-02-20 17:00:04+00:00
833479644947025920,14032,1894,9285532,146719,2017-02-20 00:53:27+00:00
833124694597443584,19008,4452,9285532,146719,2017-02-19 01:23:00+00:00
832998151111966721,12451,2024,9285532,146719,2017-02-18 17:00:10+00:00
832769181346996225,0,38,9285532,146719,2017-02-18 01:50:19+00:00
832757312314028032,15872,3325,9285532,146719,2017-02-18 01:03:09+00:00
832682457690300417,11159,2668,9285532,146719,2017-02-17 20:05:43+00:00
832645525019123713,2742,485,9285532,146719,2017-02-17 17:38:57+00:00
832636094638288896,14922,2567,9285532,146719,2017-02-17 17:01:29+00:00
832397543355072512,11256,2038,9285533,146719,2017-02-17 01:13:34+00:00
832369877331693569,16100,2927,9285999,146723,2017-02-16 23:23:38+00:00
832273440279240704,10667,2149,9285533,146719,2017-02-16 17:00:25+00:00
832215909146226688,0,5734,9285533,146719,2017-02-16 13:11:49+00:00
832215726631055365,0,8602,9285533,146719,2017-02-16 13:11:05+00:00
832088576586297345,59,2,9285533,146719,2017-02-16 04:45:50+00:00
832040443403784192,0,8838,9285533,146719,2017-02-16 01:34:34+00:00
832032802820481025,16798,4308,9285533,146719,2017-02-16 01:04:13+00:00
831939777352105988,22500,5663,9285533,146719,2017-02-15 18:54:34+00:00
831926988323639298,319,34,9285533,146719,2017-02-15 18:03:45+00:00
831911600680497154,25886,5992,9285533,146719,2017-02-15 17:02:36+00:00
831670449226514432,9800,1690,9285533,146719,2017-02-15 01:04:21+00:00
831650051525054464,6690,1790,9285533,146719,2017-02-14 23:43:18+00:00
831552930092285952,8468,2163,9285533,146719,2017-02-14 17:17:22+00:00
831322785565769729,8758,1447,9285533,146719,2017-02-14 02:02:51+00:00
831315979191906304,6181,1039,9285533,146719,2017-02-14 01:35:49+00:00
831309418084069378,11107,2273,9285533,146719,2017-02-14 01:09:44+00:00
831262627380748289,11179,1894,9285533,146719,2017-02-13 22:03:49+00:00
830956169170665475,7520,1379,9285533,146719,2017-02-13 01:46:03+00:00
830583320585068544,62515,15437,9285533,146719,2017-02-12 01:04:29+00:00
830173239259324417,0,5251,9285533,146719,2017-02-10 21:54:58+00:00
830097400375152640,9180,2703,9285533,146719,2017-02-10 16:53:37+00:00
829878982036299777,0,4615,9285533,146719,2017-02-10 02:25:42+00:00
829861396166877184,11537,1796,9285533,146719,2017-02-10 01:15:49+00:00
829501995190984704,29926,9788,9285533,146719,2017-02-09 01:27:41+00:00
829449946868879360,9893,1863,9285533,146719,2017-02-08 22:00:52+00:00
829141528400556032,22930,6778,9285533,146719,2017-02-08 01:35:19+00:00
829011960981237760,50315,15128,9285533,146719,2017-02-07 17:00:28+00:00
828801551087042563,0,3168,9285533,146719,2017-02-07 03:04:22+00:00
828770345708580865,24114,5403,9285533,146719,2017-02-07 01:00:22+00:00
828708714936930305,34297,10345,9285533,146719,2017-02-06 20:55:28+00:00
828650029636317184,8962,1241,9285533,146719,2017-02-06 17:02:17+00:00
828409743546925057,6047,1081,9285533,146719,2017-02-06 01:07:28+00:00
828408677031882754,7264,1189,9285533,146719,2017-02-06 01:03:14+00:00
828381636999917570,11882,2064,9285533,146719,2017-02-05 23:15:47+00:00
828376505180889089,6989,995,9285533,146719,2017-02-05 22:55:23+00:00
828372645993398273,11879,2728,9285532,146719,2017-02-05 22:40:03+00:00
828361771580813312,2070,165,9285937,146719,2017-02-05 21:56:51+00:00
828046555563323392,11066,2658,9285531,146719,2017-02-05 01:04:17+00:00
828011680017821696,9783,1997,9285531,146719,2017-02-04 22:45:42+00:00
827933404142436356,18872,4839,9285531,146719,2017-02-04 17:34:40+00:00
827653905312006145,14604,2796,9285531,146719,2017-02-03 23:04:02+00:00
827600520311402496,7064,865,9285531,146719,2017-02-03 19:31:54+00:00
827324948884643840,14956,2812,9285531,146719,2017-02-03 01:16:53+00:00
827199976799354881,10009,2062,9285531,146719,2017-02-02 17:00:17+00:00
826958653328592898,20334,4615,9285531,146719,2017-02-02 01:01:21+00:00
826848821049180160,34056,9351,9285531,146719,2017-02-01 17:44:55+00:00
826615380357632002,0,3684,9285531,146719,2017-02-01 02:17:19+00:00
826598799820865537,4862,230,9285531,146719,2017-02-01 01:11:25+00:00
826598365270007810,9458,2183,9285531,146719,2017-02-01 01:09:42+00:00
826476773533745153,17379,3894,9285531,146719,2017-01-31 17:06:32+00:00
826240494070030336,12534,2420,9285531,146719,2017-01-31 01:27:39+00:00
826204788643753985,4601,856,9285531,146719,2017-01-30 23:05:46+00:00
826115272272650244,14740,2875,9285531,146719,2017-01-30 17:10:04+00:00
825876512159186944,9925,1737,9285531,146719,2017-01-30 01:21:19+00:00
825829644528148480,12027,2336,9285531,146719,2017-01-29 22:15:05+00:00
825535076884762624,53993,16364,9285531,146719,2017-01-29 02:44:34+00:00
825147591692263424,17271,4188,9285531,146719,2017-01-28 01:04:51+00:00
825120256414846976,0,1168,9285531,146719,2017-01-27 23:16:13+00:00
825026590719483904,5910,1168,9285531,146719,2017-01-27 17:04:02+00:00
824796380199809024,0,5104,9285531,146719,2017-01-27 01:49:15+00:00
824775126675836928,14067,3278,9285531,146719,2017-01-27 00:24:48+00:00
824663926340194305,9941,1648,9285531,146719,2017-01-26 17:02:56+00:00
824325613288833024,11185,9894,9285531,146719,2017-01-25 18:38:36+00:00
824297048279236611,14234,3569,9285531,146719,2017-01-25 16:45:05+00:00
824025158776213504,4576,558,9285531,146719,2017-01-24 22:44:42+00:00
823939628516474880,10056,2541,9285531,146719,2017-01-24 17:04:50+00:00
823719002937630720,0,10366,9285531,146719,2017-01-24 02:28:08+00:00
823699002998870016,13212,2336,9285531,146719,2017-01-24 01:08:40+00:00
823581115634085888,12272,2445,9285531,146719,2017-01-23 17:20:14+00:00
823333489516937216,662,22,9285531,146719,2017-01-23 00:56:15+00:00
823322678127919110,14837,3719,9285531,146719,2017-01-23 00:13:17+00:00
823269594223824897,0,9235,9285531,146719,2017-01-22 20:42:21+00:00
822975315408461824,16369,3200,9285531,146719,2017-01-22 01:12:59+00:00
822872901745569793,124115,39923,9285531,146719,2017-01-21 18:26:02+00:00
822859134160621569,12460,2111,9285531,146719,2017-01-21 17:31:20+00:00
822647212903690241,0,5958,9285531,146719,2017-01-21 03:29:14+00:00
822610361945911296,13975,2736,9285531,146719,2017-01-21 01:02:48+00:00
822489057087389700,17116,5958,9285531,146719,2017-01-20 17:00:46+00:00
822462944365645825,26319,13158,9285531,146719,2017-01-20 15:17:01+00:00
822244816520155136,33122,9235,9285531,146719,2017-01-20 00:50:15+00:00
822163064745328640,0,4380,9285531,146719,2017-01-19 19:25:24+00:00
821886076407029760,10679,2142,9285531,146719,2017-01-19 01:04:45+00:00
821813639212650496,0,3127,9285531,146719,2017-01-18 20:16:54+00:00
821765923262631936,7905,1556,9285531,146719,2017-01-18 17:07:18+00:00
821522889702862852,7572,1633,9285531,146719,2017-01-18 01:01:34+00:00
821421320206483457,0,5129,9285531,146719,2017-01-17 18:17:58+00:00
821407182352777218,11107,3996,9285531,146719,2017-01-17 17:21:47+00:00
821153421864615936,236,9,9285531,146719,2017-01-17 00:33:26+00:00
821149554670182400,8113,1826,9285531,146719,2017-01-17 00:18:04+00:00
821107785811234820,9072,1975,9285531,146719,2017-01-16 21:32:06+00:00
821044531881721856,11964,2126,9285531,146719,2017-01-16 17:20:45+00:00
820837357901512704,0,6241,9285531,146719,2017-01-16 03:37:31+00:00
820749716845686786,29849,9220,9285531,146719,2017-01-15 21:49:15+00:00
820690176645140481,11589,3004,9285531,146719,2017-01-15 17:52:40+00:00
820494788566847489,0,523,9285532,146719,2017-01-15 04:56:16+00:00
820446719150292993,0,2395,9285532,146719,2017-01-15 01:45:15+00:00
820314633777061888,3160,523,9285532,146719,2017-01-14 17:00:24+00:00
820078625395449857,18657,5794,9285532,146719,2017-01-14 01:22:35+00:00
820013781606658049,0,1082,9285532,146719,2017-01-13 21:04:55+00:00
